user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,unique_pcs,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,after_hours_activity,weekend_activity,email_sent_count,total_email_size,attachment_count,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,avg_session_duration,window_7_days,window_30_days,baseline_90_days,login_per_day,avg_active_hours_per_day,device_usage_per_day,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day,activity_per_day,actions_per_hour,avg_email_size,connect_disconnect_ratio,drift_7d_vs_30d,drift_30d_vs_90d,anomaly_score,prediction,risk_score,explanation,prediction_label,severity
BNS3594,Brennan Nicolas Sykes,ComputerScientist,Brennan.Nicolas.Sykes@dtaa.com,356.0,1571.0,1784.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,1077.0,32970460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,228,681,1.0,4.41,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,5.01,1.14,30613.24,0.0,1.03,1.0,-0.3486147551484195,1,5.21994270297469,,Normal,Low
ECM3591,Erin Colleen Mooney,ComputerScientist,Erin.Colleen.Mooney@dtaa.com,356.0,1573.0,1779.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1067.0,32103328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,224,653,1.0,4.42,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.13,30087.47,0.0,1.05,1.03,-0.3485360616909675,1,5.197963415432348,,Normal,Low
GAC2529,Garrison Austin Cain,ComputerScientist,Garrison.Austin.Cain@dtaa.com,356.0,1600.0,1821.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1109.0,33828184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,675,1.0,4.49,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,5.12,1.14,30503.32,0.0,1.02,1.03,-0.34852604663303266,1,5.195166183677246,,Normal,Low
ARW1507,Armand Robert Wilkinson,ProductionLineWorker,Armand.Robert.Wilkinson@dtaa.com,356.0,1014.0,825.0,356.0,1.0,2.0,0.0,0.0,0.0,2.0,356.0,0.0,111.0,42341416.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,188,1.0,2.85,0.0,0.01,0.0,0.31,0.0,0.0,0.0,0.0,0.01,2.32,0.81,381454.2,0.0,1.02,1.01,-0.3561814469230173,1,5.187033419408275,,Normal,Low
QIT3029,Quinn Ifeoma Taylor,SecurityGuard,Quinn.Ifeoma.Taylor@dtaa.com,356.0,1715.0,2366.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1654.0,49552730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,332,987,1.0,4.82,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,6.65,1.38,29959.33,0.0,1.03,1.01,-0.3516829820396084,1,5.1822965208331135,,Normal,Low
IYM3865,Idona Yoshi Mcconnell,Physicist,Idona.Yoshi.Mcconnell@dtaa.com,356.0,1631.0,2136.0,628.0,1.0,55.0,0.0,0.0,0.0,55.0,356.0,0.0,1097.0,409963940.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,247,746,1.76,4.58,0.0,0.15,0.0,3.08,0.0,0.0,0.0,0.0,0.15,6.0,1.31,373713.72,0.0,1.02,0.99,-0.3502124752569364,1,5.180482220867002,,Normal,Low
RBB3867,Rebecca Blythe Booker,Mathematician,Rebecca.Blythe.Booker@dtaa.com,356.0,1532.0,1792.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1080.0,32668720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,672,1.0,4.3,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,5.03,1.17,30248.82,0.0,1.02,1.03,-0.34718381201496096,1,5.175094746560456,,Normal,Low
CMW0437,Cassady Myra Wilcox,PurchasingClerk,Cassady.Myra.Wilcox@dtaa.com,356.0,1923.0,2535.0,754.0,101.0,76.0,0.0,0.0,0.0,76.0,382.0,0.0,1323.0,511649730.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,308,899,2.12,5.4,0.0,0.21,0.0,3.72,0.0,0.0,0.0,0.0,0.21,7.12,1.32,386734.47,0.0,1.03,1.03,-0.40755530222739794,1,5.174673262514503,,Normal,Low
AME0732,Aiko Mira Ewing,SoftwareQualityEngineer,Aiko.Mira.Ewing@dtaa.com,356.0,1288.0,1092.0,356.0,1.0,12.0,0.0,0.0,0.0,12.0,365.0,0.0,359.0,214139250.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,100,310,1.0,3.62,0.0,0.03,0.0,1.01,0.0,0.0,0.0,0.0,0.03,3.07,0.85,596488.1,0.0,1.07,0.97,-0.34410498909703335,1,5.17044654738244,,Normal,Low
AJO2788,Adena Jescie Oneal,StockroomClerk,Adena.Jescie.Oneal@dtaa.com,356.0,1001.0,859.0,356.0,1.0,27.0,0.0,0.0,0.0,27.0,356.0,0.0,120.0,126566040.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,64,191,1.0,2.81,0.0,0.08,0.0,0.34,0.0,0.0,0.0,0.0,0.08,2.41,0.86,1054717.0,0.0,1.07,1.01,-0.35374072908758036,1,5.169510488269179,,Normal,Low
CLA1285,Carla Larissa Armstrong,ElectricalEngineer,Carla.Larissa.Armstrong@dtaa.com,356.0,1562.0,1810.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1098.0,33073920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,688,1.0,4.39,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,5.08,1.16,30121.97,0.0,1.02,1.01,-0.3554475168748649,1,5.162385597074525,,Normal,Low
GNW3891,Gregory Nicolas Wheeler,Scientist,Gregory.Nicolas.Wheeler@dtaa.com,356.0,1627.0,1900.0,356.0,1.0,82.0,0.0,0.0,0.0,82.0,356.0,0.0,1106.0,746623740.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,237,708,1.0,4.57,0.0,0.23,0.0,3.11,0.0,0.0,0.0,0.0,0.23,5.34,1.17,675066.75,0.0,0.99,1.0,-0.3619070493174205,1,5.155069757224392,,Normal,Low
BAC3730,Bernard Aubrey Chan,Salesman,Bernard.Aubrey.Chan@dtaa.com,356.0,1884.0,2546.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1834.0,54476390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,346,1052,1.0,5.29,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,7.15,1.35,29703.6,0.0,1.05,0.99,-0.35616088070007396,1,5.127301064759229,,Normal,Low
EVF1722,Elijah Valentine Fuentes,ChiefEngineer,Elijah.Valentine.Fuentes@dtaa.com,356.0,1880.0,2894.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,2182.0,65390596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,417,1254,1.0,5.28,0.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,8.13,1.54,29968.19,0.0,1.03,1.0,-0.35178066063384816,1,5.123048187079648,,Normal,Low
ROS2030,Rina Octavia Sloan,Scientist,Rina.Octavia.Sloan@dtaa.com,356.0,1506.0,1764.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1083.0,32428048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,679,1.0,4.23,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,4.96,1.17,29942.8,0.0,1.02,1.02,-0.3617575984050177,1,5.115349497724983,,Normal,Low
SBK3515,Shelley Brenna Keith,Mathematician,Shelley.Brenna.Keith@dtaa.com,356.0,1630.0,1830.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1118.0,33550544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,676,1.0,4.58,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,5.14,1.12,30009.43,0.0,1.02,1.03,-0.34695501091298503,1,5.114520125664819,,Normal,Low
BJH3402,Barry Jacob Hale,Technician,Barry.Jacob.Hale@dtaa.com,356.0,1313.0,1112.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,373.0,11207068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,105,310,1.0,3.69,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,3.12,0.85,30045.76,0.0,1.02,1.02,-0.3547812995936143,1,5.100394325590156,,Normal,Low
HUC1396,Harlan Upton Crawford,ComputerProgrammer,Harlan.Upton.Crawford@dtaa.com,356.0,1846.0,2151.0,639.0,1.0,62.0,0.0,0.0,0.0,62.0,356.0,0.0,1094.0,494036540.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,243,737,1.79,5.19,0.0,0.17,0.0,3.07,0.0,0.0,0.0,0.0,0.17,6.04,1.17,451587.38,0.0,1.04,0.99,-0.35546735362888754,1,5.0877302525192105,,Normal,Low
SDB3500,Sawyer Dominic Banks,SecurityGuard,Sawyer.Dominic.Banks@dtaa.com,356.0,1797.0,2394.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,1674.0,50059028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,329,1001,1.0,5.05,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,6.72,1.33,29903.84,0.0,1.04,0.99,-0.35127172745570484,1,5.0771582836478935,,Normal,Low
AAM0138,Alan Avram Moore,AdministrativeAssistant,Alan.Avram.Moore@dtaa.com,356.0,1702.0,2061.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1349.0,40519096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,271,796,1.0,4.78,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,0.0,5.79,1.21,30036.4,0.0,1.03,1.02,-0.34775072668485985,1,5.076036880354964,,Normal,Low
CHL2644,Caleb Hiram Lindsey,ElectricalEngineer,Caleb.Hiram.Lindsey@dtaa.com,356.0,1632.0,1830.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1118.0,33461824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,682,1.0,4.58,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,5.14,1.12,29930.08,0.0,1.02,1.02,-0.3550646442964725,1,5.060828144385623,,Normal,Low
ABP2003,Aimee Barbara Pena,HardwareEngineer,Aimee.Barbara.Pena@dtaa.com,356.0,1667.0,1848.0,356.0,1.0,42.0,0.0,0.0,0.0,42.0,366.0,0.0,1084.0,551242240.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,227,679,1.0,4.68,0.0,0.12,0.0,3.04,0.0,0.0,0.0,0.0,0.12,5.19,1.11,508526.1,0.0,0.94,1.0,-0.3617781456900307,1,5.054775003939122,,Normal,Low
ARM0771,Adele Robin Morton,TechnicalWriter,Adele.Robin.Morton@dtaa.com,356.0,1593.0,1779.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1067.0,31328186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,220,675,1.0,4.47,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.12,29361.0,0.0,0.97,0.98,-0.37437745379990134,1,5.053381649124226,,Normal,Low
TEC3006,Thane Erich Cunningham,ChiefEngineer,Thane.Erich.Cunningham@dtaa.com,356.0,1779.0,2889.0,356.0,1.0,37.0,0.0,0.0,0.0,37.0,356.0,0.0,2140.0,1162323800.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,414,1231,1.0,5.0,0.0,0.1,0.0,6.01,0.0,0.0,0.0,0.0,0.1,8.12,1.62,543142.0,0.0,1.03,1.01,-0.35144220450228564,1,5.034173734983289,,Normal,Low
LMD2804,Lana Myra Davidson,ProductionLineWorker,Lana.Myra.Davidson@dtaa.com,356.0,1014.0,864.0,356.0,1.0,23.0,0.0,0.0,0.0,23.0,356.0,0.0,129.0,117086260.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,64,190,1.0,2.85,0.0,0.06,0.0,0.36,0.0,0.0,0.0,0.0,0.06,2.43,0.85,907645.4,0.0,0.94,1.01,-0.3555621150696791,1,5.0280841307734345,,Normal,Low
SSH1649,Sawyer Stuart Hood,Salesman,Sawyer.Stuart.Hood@dtaa.com,356.0,1899.0,2509.0,355.0,1.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,1799.0,54070850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,344,1039,1.0,5.33,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,7.05,1.32,30056.06,0.0,1.03,0.99,-0.3557341551014897,1,5.0246446402714415,,Normal,Low
SZB0321,Stuart Zeph Barker,Manager,Stuart.Zeph.Barker@dtaa.com,356.0,1730.0,2470.0,356.0,1.0,41.0,0.0,0.0,0.0,41.0,356.0,0.0,1717.0,421589120.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,324,972,1.0,4.86,0.0,0.12,0.0,4.82,0.0,0.0,0.0,0.0,0.12,6.94,1.43,245538.22,0.0,0.95,1.0,-0.35941591162530295,1,5.005084731998452,,Normal,Low
ORJ1401,Oliver Ronan Jefferson,WebDeveloper,Oliver.Ronan.Jefferson@dtaa.com,356.0,1667.0,1856.0,356.0,1.0,26.0,0.0,0.0,0.0,26.0,356.0,0.0,1118.0,242412600.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,221,676,1.0,4.68,0.0,0.07,0.0,3.14,0.0,0.0,0.0,0.0,0.07,5.21,1.11,216827.02,0.0,0.99,0.98,-0.339194089240547,1,4.999425143242532,,Normal,Low
BMB0007,Bruce Marshall Blankenship,VicePresident,Bruce.Marshall.Blankenship@dtaa.com,356.0,2000.0,4134.0,356.0,1.0,111.0,0.0,0.0,0.0,111.0,371.0,0.0,3296.0,1223525100.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,604,1789,1.0,5.62,0.0,0.31,0.0,9.26,0.0,0.0,0.0,0.0,0.31,11.61,2.07,371215.16,0.0,0.96,1.01,-0.37687480051342515,1,4.996916356383708,,Normal,Low
SGC1001,Scarlet Genevieve Contreras,Manager,Scarlet.Genevieve.Contreras@dtaa.com,356.0,1803.0,2385.0,356.0,1.0,25.0,0.0,0.0,0.0,25.0,356.0,0.0,1648.0,344897800.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,335,1009,1.0,5.06,0.0,0.07,0.0,4.63,0.0,0.0,0.0,0.0,0.07,6.7,1.32,209282.64,0.0,1.02,1.0,-0.35937198025806,1,4.991484190864485,,Normal,Low
XCB1390,Xena Camilla Brown,ComputerProgrammer,Xena.Camilla.Brown@dtaa.com,356.0,1658.0,1810.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1098.0,32738140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,226,684,1.0,4.66,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,5.08,1.09,29816.16,0.0,1.04,0.99,-0.3550119239559122,1,4.97789320006181,,Normal,Low
TLP1231,Thomas Lawrence Pace,ComputerProgrammer,Thomas.Lawrence.Pace@dtaa.com,356.0,1830.0,2112.0,637.0,1.0,31.0,0.0,0.0,0.0,31.0,356.0,0.0,1088.0,416600960.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,245,727,1.79,5.14,0.0,0.09,0.0,3.06,0.0,0.0,0.0,0.0,0.09,5.93,1.15,382905.28,0.0,1.01,1.01,-0.3548928582794532,1,4.949177848983207,,Normal,Low
CAO3117,Camilla Amanda Osborn,HardwareEngineer,Camilla.Amanda.Osborn@dtaa.com,356.0,1597.0,1819.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1107.0,33061900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,229,684,1.0,4.49,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,5.11,1.14,29866.22,0.0,1.03,1.0,-0.3613656825662743,1,4.9452746516606405,,Normal,Low
KDM2836,Kareem Drake Mercado,StockroomClerk,Kareem.Drake.Mercado@dtaa.com,356.0,1002.0,827.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,115.0,3578990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,61,186,1.0,2.81,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,2.32,0.83,31121.65,0.0,0.98,0.98,-0.35283350591720425,1,4.92881919263114,,Normal,Low
GCH0735,Germaine Cally Haynes,SoftwareDeveloper,Germaine.Cally.Haynes@dtaa.com,356.0,1615.0,1808.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1096.0,32790092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,232,682,1.0,4.54,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,5.08,1.12,29917.97,0.0,1.01,1.02,-0.3463688533874109,1,4.9248665284133635,,Normal,Low
MHB0845,Macaulay Howard Burgess,StockroomClerk,Macaulay.Howard.Burgess@dtaa.com,356.0,1021.0,1018.0,356.0,1.0,20.0,0.0,0.0,0.0,20.0,517.0,0.0,125.0,111488860.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,64,193,1.0,2.87,0.0,0.06,0.0,0.35,0.0,0.0,0.0,0.0,0.06,2.86,1.0,891910.94,0.0,1.07,0.99,-0.35280906585054034,1,4.9223351085569,,Normal,Low
LGR1036,Lars Gil Roberts,SecurityGuard,Lars.Gil.Roberts@dtaa.com,356.0,1803.0,2376.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1664.0,50179860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,336,1004,1.0,5.06,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,6.67,1.32,30156.16,0.0,1.02,1.0,-0.3506484068059678,1,4.917804839626793,,Normal,Low
TBB1547,Thor Brennan Blake,StockroomClerk,Thor.Brennan.Blake@dtaa.com,356.0,987.0,827.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,116.0,3339492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,62,186,1.0,2.77,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,2.32,0.84,28788.72,0.0,0.97,1.0,-0.3527819977395597,1,4.915153789874639,,Normal,Low
ARC1223,Adam Ryder Cummings,ComputerProgrammer,Adam.Ryder.Cummings@dtaa.com,356.0,1637.0,1914.0,356.0,1.0,95.0,0.0,0.0,0.0,95.0,356.0,0.0,1107.0,577518300.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,237,705,1.0,4.6,0.0,0.27,0.0,3.11,0.0,0.0,0.0,0.0,0.27,5.38,1.17,521696.72,0.0,1.03,1.01,-0.3547358723974523,1,4.911317192158285,,Normal,Low
JJE1552,Jaquelyn Julie English,StockroomClerk,Jaquelyn.Julie.English@dtaa.com,356.0,984.0,857.0,356.0,1.0,24.0,0.0,0.0,0.0,24.0,356.0,0.0,121.0,129764230.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,190,1.0,2.76,0.0,0.07,0.0,0.34,0.0,0.0,0.0,0.0,0.07,2.41,0.87,1072431.6,0.0,1.02,0.99,-0.35270628838673457,1,4.895067682268012,,Normal,Low
HHG1038,Holly Hannah Gill,SecurityGuard,Holly.Hannah.Gill@dtaa.com,356.0,1791.0,2420.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1708.0,50226270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,332,989,1.0,5.03,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,6.8,1.35,29406.48,0.0,1.02,1.01,-0.3504828474552252,1,4.8754791879066595,,Normal,Low
AJC0722,Amethyst Jemima Christensen,Physicist,Amethyst.Jemima.Christensen@dtaa.com,356.0,1634.0,1863.0,356.0,1.0,47.0,0.0,0.0,0.0,47.0,356.0,0.0,1104.0,790505300.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,226,676,1.0,4.59,0.0,0.13,0.0,3.1,0.0,0.0,0.0,0.0,0.13,5.23,1.14,716037.4,0.0,1.04,1.0,-0.3487860772203848,1,4.870572756103286,,Normal,Low
SHP1713,Salvador Hu Patel,ChiefEngineer,Salvador.Hu.Patel@dtaa.com,356.0,1869.0,3061.0,356.0,1.0,143.0,0.0,0.0,0.0,143.0,356.0,0.0,2206.0,1534781800.0,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,430,1276,1.0,5.25,0.0,0.4,0.0,6.2,0.0,0.0,0.0,0.0,0.4,8.6,1.64,695730.6,0.0,1.0,1.01,-0.35081229014305604,1,4.86876590713362,,Normal,Low
TND0324,Thomas Noah Diaz,IndustrialEngineer,Thomas.Noah.Diaz@dtaa.com,356.0,1672.0,1667.0,356.0,1.0,58.0,0.0,0.0,0.0,58.0,165.0,0.0,1088.0,768612600.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,232,698,1.0,4.7,0.0,0.16,0.0,3.06,0.0,0.0,0.0,0.0,0.16,4.68,1.0,706445.44,0.0,1.03,1.0,-0.34809570147468877,1,4.85169274594562,,Normal,Low
DDG1703,Deanna Diana Good,Technician,Deanna.Diana.Good@dtaa.com,356.0,1318.0,1069.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,357.0,10755503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,104,311,1.0,3.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.81,30127.46,0.0,0.99,1.0,-0.3537159169567306,1,4.850133329658032,,Normal,Low
JRP0250,Jerry Reece Potts,ChiefEngineer,Jerry.Reece.Potts@dtaa.com,356.0,1888.0,2916.0,356.0,1.0,75.0,0.0,0.0,0.0,75.0,356.0,0.0,2129.0,893410200.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,423,1245,1.0,5.3,0.0,0.21,0.0,5.98,0.0,0.0,0.0,0.0,0.21,8.19,1.54,419638.4,0.0,1.01,1.02,-0.3507378218641943,1,4.849211445372672,,Normal,Low
FCB0563,Frances Cassandra Burns,ElectricalEngineer,Frances.Cassandra.Burns@dtaa.com,356.0,1673.0,2065.0,356.0,1.0,75.0,0.0,0.0,0.0,75.0,545.0,0.0,1089.0,445138600.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,233,706,1.0,4.7,0.0,0.21,0.0,3.06,0.0,0.0,0.0,0.0,0.21,5.8,1.23,408759.03,0.0,1.01,0.99,-0.35424276120541726,1,4.842822578444831,,Normal,Low
ATR2560,Alden Thomas Roach,Mathematician,Alden.Thomas.Roach@dtaa.com,356.0,1650.0,1787.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1075.0,32705716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,678,1.0,4.63,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,5.02,1.08,30423.92,0.0,1.02,1.02,-0.3459274195552447,1,4.842467428395456,,Normal,Low
ANC1834,Aristotle Nicholas Campbell,MechanicalEngineer,Aristotle.Nicholas.Campbell@dtaa.com,356.0,1661.0,1802.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1090.0,32696908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,221,677,1.0,4.67,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,5.06,1.08,29997.16,0.0,1.07,0.98,-0.34944731023298775,1,4.8386111661265865,,Normal,Low
YCA2885,Yardley Clark Allison,Salesman,Yardley.Clark.Allison@dtaa.com,356.0,1747.0,2486.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,1805.0,54452630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,354,1055,1.0,4.91,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,6.98,1.42,30167.66,0.0,1.02,1.01,-0.35493632778557743,1,4.832713104216495,,Normal,Low
YBP3978,Yoshio Berk Patton,ProductionLineWorker,Yoshio.Berk.Patton@dtaa.com,356.0,995.0,855.0,356.0,1.0,18.0,0.0,0.0,0.0,18.0,356.0,0.0,125.0,148244430.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,64,189,1.0,2.79,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.0,0.05,2.4,0.86,1185955.5,0.0,1.07,1.02,-0.3547904396207867,1,4.830036407251225,,Normal,Low
BHM0430,Brenden Harper Mccray,Manager,Brenden.Harper.Mccray@dtaa.com,356.0,1734.0,2502.0,356.0,1.0,70.0,0.0,0.0,0.0,70.0,356.0,0.0,1720.0,728615940.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,336,1018,1.0,4.87,0.0,0.2,0.0,4.83,0.0,0.0,0.0,0.0,0.2,7.03,1.44,423613.9,0.0,0.97,0.99,-0.3587789687853785,1,4.807896075281487,,Normal,Low
BZS1344,Buffy Zelda Sargent,Mathematician,Buffy.Zelda.Sargent@dtaa.com,356.0,1582.0,1822.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1110.0,33706016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,686,1.0,4.44,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,5.12,1.15,30365.78,0.0,1.02,1.01,-0.3457388954254553,1,4.792556052999739,,Normal,Low
ZOM0746,Zachery Oscar Mayer,ElectricalEngineer,Zachery.Oscar.Mayer@dtaa.com,356.0,1581.0,1814.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1102.0,32919442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,677,1.0,4.44,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,5.1,1.15,29872.45,0.0,1.02,1.02,-0.35403443716009153,1,4.78756435267698,,Normal,Low
JJH1818,Jermaine Jerry Hines,WebDeveloper,Jermaine.Jerry.Hines@dtaa.com,356.0,1615.0,1892.0,356.0,1.0,63.0,0.0,0.0,0.0,63.0,356.0,0.0,1117.0,504478200.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,235,690,1.0,4.54,0.0,0.18,0.0,3.14,0.0,0.0,0.0,0.0,0.18,5.31,1.17,451636.72,0.0,1.0,1.02,-0.3383343549611796,1,4.781418329662907,,Normal,Low
