user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,login_per_day,unique_pcs,avg_active_hours_per_day,actions_per_hour,after_hours_activity,weekend_activity,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,avg_email_size,email_sent_count,total_email_size,attachment_count,activity_per_day,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,device_usage_per_day,connect_disconnect_ratio,avg_session_duration,window_7_days,window_30_days,baseline_90_days,drift_7d_vs_30d,drift_30d_vs_90d,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day
MJR0244,Mallory Jeanette Ramsey,WebDeveloper,Mallory.Jeanette.Ramsey@dtaa.com,356.0,1694.0,1612.0,356.0,1.0,1.0,4.76,0.95,166.0,0.0,0.0,0.0,0.0,0.0,0.0,29349.55,1090.0,31991010.0,0.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,692,1.02,1.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0
GOG3939,Gail Orla Graves,ProductionLineWorker,Gail.Orla.Graves@dtaa.com,356.0,999.0,836.0,356.0,1.0,1.0,2.81,0.84,356.0,0.0,13.0,0.0,0.0,0.0,13.0,999613.6,111.0,110957100.0,102.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,188,1.02,1.01,0.04,0.0,0.31,0.0,0.0,0.0,0.0,0.04
GPB2691,Galena Phoebe Ballard,SoftwareDeveloper,Galena.Phoebe.Ballard@dtaa.com,356.0,1872.0,2219.0,642.0,1.8,1.0,5.26,1.19,358.0,0.0,96.0,0.0,0.0,0.0,96.0,881737.8,1123.0,990191550.0,988.0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,244,723,0.93,1.01,0.27,0.0,3.15,0.0,0.0,0.0,0.0,0.27
JSM3334,Jane Scarlett Mccall,ProductionLineWorker,Jane.Scarlett.Mccall@dtaa.com,356.0,1010.0,843.0,356.0,1.0,1.0,2.84,0.83,356.0,0.0,16.0,0.0,0.0,0.0,16.0,783913.6,115.0,90150060.0,102.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,190,1.02,0.99,0.04,0.0,0.32,0.0,0.0,0.0,0.0,0.04
RSA2941,Rae Sopoline Abbott,Salesman,Rae.Sopoline.Abbott@dtaa.com,61.0,313.0,402.0,61.0,1.0,1.0,5.13,1.28,27.0,0.0,0.0,0.0,0.0,0.0,0.0,29597.54,314.0,9293627.0,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,357,1013,1.22,1.06,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0
ACR0331,Anthony Caesar Rosa,ElectricalEngineer,Anthony.Caesar.Rosa@dtaa.com,356.0,1635.0,1807.0,356.0,1.0,1.0,4.59,1.11,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30305.62,1095.0,33184654.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,224,667,1.05,1.01,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0
NJR1714,Nicole Jennifer Rosario,ChiefEngineer,Nicole.Jennifer.Rosario@dtaa.com,356.0,1836.0,2902.0,356.0,1.0,1.0,5.16,1.58,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29823.44,2190.0,65313330.0,0.0,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,420,1250,1.02,1.01,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0
KWR1544,Karina Willa Rodgers,StockroomClerk,Karina.Willa.Rodgers@dtaa.com,356.0,990.0,836.0,356.0,1.0,1.0,2.78,0.84,356.0,0.0,5.0,0.0,0.0,0.0,5.0,378961.6,119.0,45096428.0,41.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,61,185,0.98,0.99,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.01
MDB0680,Mollie Dominique Bell,MaterialsEngineer,Mollie.Dominique.Bell@dtaa.com,356.0,1697.0,2212.0,356.0,1.0,1.0,4.77,1.3,702.0,0.0,43.0,0.0,0.0,0.0,43.0,442050.25,1111.0,491117820.0,532.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,228,693,1.03,0.99,0.12,0.0,3.12,0.0,0.0,0.0,0.0,0.12
AWB2282,Ayanna Whilemina Best,Salesman,Ayanna.Whilemina.Best@dtaa.com,356.0,1891.0,2937.0,636.0,1.79,1.0,5.31,1.55,356.0,0.0,150.0,0.0,0.0,0.0,150.0,554467.56,1795.0,995269300.0,1040.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,379,1114,1.02,1.02,0.42,0.0,5.04,0.0,0.0,0.0,0.0,0.42
KVW0814,Kelly Victor Wheeler,ElectricalEngineer,Kelly.Victor.Wheeler@dtaa.com,356.0,1649.0,1871.0,356.0,1.0,1.0,4.63,1.13,356.0,0.0,55.0,0.0,0.0,0.0,55.0,392217.84,1104.0,433008500.0,495.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,233,694,1.03,1.01,0.15,0.0,3.1,0.0,0.0,0.0,0.0,0.15
MRE0567,Maisie Ramona Evans,HardwareEngineer,Maisie.Ramona.Evans@dtaa.com,356.0,1856.0,2379.0,641.0,1.8,1.0,5.21,1.28,567.0,0.0,117.0,0.0,0.0,0.0,117.0,834866.06,1054.0,879948800.0,974.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,239,751,0.93,0.95,0.33,0.0,2.96,0.0,0.0,0.0,0.0,0.33
WXM3698,Willow Xena Murphy,ProductionLineWorker,Willow.Xena.Murphy@dtaa.com,356.0,988.0,851.0,356.0,1.0,1.0,2.78,0.86,356.0,0.0,12.0,0.0,0.0,0.0,12.0,797981.6,127.0,101343656.0,105.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,68,194,1.13,1.05,0.03,0.0,0.36,0.0,0.0,0.0,0.0,0.03
XAL0414,Xantha Amanda Livingston,Salesman,Xantha.Amanda.Livingston@dtaa.com,356.0,2014.0,4589.0,765.0,2.15,99.0,5.66,2.28,361.0,0.0,591.0,262.0,173.0,341.0,77.0,222994.0,1836.0,409417000.0,399.0,12.89,260.0,131.0,129.0,1.0,8.0,0.0,0.73,1.02,0.49837855,112,428,1292,1.12,0.99,1.66,0.74,5.16,0.49,0.96,0.37,0.36,0.22
MAH2095,Madeline Astra Herring,ElectricalEngineer,Madeline.Astra.Herring@dtaa.com,356.0,1863.0,2331.0,762.0,2.14,113.0,5.23,1.25,369.0,0.0,87.0,0.0,0.0,0.0,87.0,881632.75,1113.0,981257150.0,993.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,256,763,1.05,1.01,0.24,0.0,3.13,0.0,0.0,0.0,0.0,0.24
DRC2296,Drake Rigel Crosby,Technician,Drake.Rigel.Crosby@dtaa.com,361.0,2505.0,10959.0,671.0,1.86,1.0,6.94,4.37,415.0,7.0,1429.0,649.0,425.0,867.0,137.0,900635.8,373.0,335937150.0,380.0,30.36,6130.0,3071.0,3059.0,1.0,1178.0,0.0,16.98,1.0,0.17255002,133,549,1669,1.04,0.99,3.96,1.8,1.03,1.18,2.4,8.51,8.47,0.38
JRJ0919,Jarrod Raja Jimenez,Salesman,Jarrod.Raja.Jimenez@dtaa.com,335.0,1792.0,2719.0,594.0,1.77,1.0,5.35,1.52,335.0,0.0,89.0,0.0,0.0,0.0,89.0,661540.94,1701.0,1125281200.0,1234.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,379,1095,1.03,1.04,0.27,0.0,5.08,0.0,0.0,0.0,0.0,0.27
CDP0340,Chaney Davis Petty,ProductionLineWorker,Chaney.Davis.Petty@dtaa.com,356.0,994.0,841.0,356.0,1.0,1.0,2.79,0.85,353.0,0.0,9.0,0.0,0.0,0.0,9.0,538039.0,123.0,66178796.0,64.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,65,192,1.05,1.02,0.03,0.0,0.35,0.0,0.0,0.0,0.0,0.03
IRT2811,Imani Ria Todd,ProductionLineWorker,Imani.Ria.Todd@dtaa.com,356.0,1004.0,839.0,356.0,1.0,1.0,2.82,0.84,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29139.2,127.0,3700678.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,189,1.02,1.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
IWB3257,Ivory Willa Byers,StockroomClerk,Ivory.Willa.Byers@dtaa.com,356.0,1264.0,1190.0,663.0,1.86,27.0,3.55,0.94,383.0,0.0,17.0,0.0,0.0,0.0,17.0,1287436.8,127.0,163504460.0,168.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,78,239,1.04,0.98,0.05,0.0,0.36,0.0,0.0,0.0,0.0,0.05
OLB2930,Ocean Lois Bernard,Technician,Ocean.Lois.Bernard@dtaa.com,356.0,1524.0,1402.0,651.0,1.83,25.0,4.28,0.92,359.0,0.0,39.0,0.0,0.0,0.0,39.0,768433.7,353.0,271257100.0,305.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,121,368,1.03,0.99,0.11,0.0,0.99,0.0,0.0,0.0,0.0,0.11
GNC2237,Geraldine Nicole Curry,ProductionLineWorker,Geraldine.Nicole.Curry@dtaa.com,356.0,2244.0,12843.0,622.0,1.75,1.0,6.3,5.72,356.0,0.0,3801.0,1699.0,1215.0,2224.0,362.0,798863.94,127.0,101455720.0,110.0,36.08,2799.0,1406.0,1393.0,1.0,363.0,0.0,7.86,1.01,0.30806932,110,487,1394,0.97,1.05,10.68,4.77,0.36,3.41,6.25,3.95,3.91,1.02
NVH3726,Noel Venus Holder,Salesman,Noel.Venus.Holder@dtaa.com,356.0,2458.0,8957.0,732.0,2.06,84.0,6.9,3.64,401.0,0.0,2633.0,716.0,807.0,1075.0,751.0,586386.44,1816.0,1064877800.0,1250.0,25.16,777.0,390.0,387.0,1.0,134.0,0.0,2.18,1.01,0.51948035,133,549,1708,1.04,0.96,7.4,2.01,5.1,2.27,3.02,1.1,1.09,2.11
RJB1151,Rhea Justina Beck,ElectricalEngineer,Rhea.Justina.Beck@dtaa.com,356.0,1563.0,1856.0,356.0,1.0,1.0,4.39,1.19,356.0,0.0,48.0,0.0,0.0,0.0,48.0,445512.62,1096.0,488281860.0,470.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,234,675,1.01,1.04,0.13,0.0,3.08,0.0,0.0,0.0,0.0,0.13
HMM2628,Harper Mufutau Mclean,ElectricalEngineer,Harper.Mufutau.Mclean@dtaa.com,508.0,2375.0,2992.0,523.0,1.03,16.0,4.68,1.26,511.0,304.0,222.0,0.0,0.0,0.0,222.0,203760.84,1736.0,353728830.0,353.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,368,1077,1.06,1.03,0.44,0.0,3.42,0.0,0.0,0.0,0.0,0.44
AVH2360,Abigail Virginia Hodge,Technician,Abigail.Virginia.Hodge@dtaa.com,356.0,1308.0,1042.0,356.0,1.0,1.0,3.67,0.8,337.0,0.0,0.0,0.0,0.0,0.0,0.0,29705.04,349.0,10367057.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,104,307,1.03,1.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
ALB3649,Addison Lewis Bright,ProductionLineWorker,Addison.Lewis.Bright@dtaa.com,382.0,2312.0,5389.0,809.0,2.12,104.0,6.05,2.33,412.0,56.0,1075.0,490.0,353.0,613.0,109.0,1234970.4,134.0,165486030.0,170.0,14.11,1503.0,755.0,748.0,1.0,209.0,58.0,3.93,1.01,0.48266044,72,253,749,1.22,1.01,2.81,1.28,0.35,0.92,1.6,1.98,1.96,0.29
HCH3685,Hiram Colin Henry,ProductionLineWorker,Hiram.Colin.Henry@dtaa.com,356.0,1257.0,1173.0,641.0,1.8,1.0,3.53,0.93,356.0,0.0,62.0,0.0,0.0,0.0,62.0,1178186.5,114.0,134313260.0,139.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,81,248,1.0,0.98,0.17,0.0,0.32,0.0,0.0,0.0,0.0,0.17
DHR2541,Drake Harding Rush,Technician,Drake.Harding.Rush@dtaa.com,356.0,1536.0,1632.0,631.0,1.77,1.0,4.31,1.06,588.0,0.0,42.0,0.0,0.0,0.0,42.0,880976.3,371.0,326842200.0,366.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,121,368,1.03,0.99,0.12,0.0,1.04,0.0,0.0,0.0,0.0,0.12
CMM3702,Chloe Macey Moss,ProductionLineWorker,Chloe.Macey.Moss@dtaa.com,356.0,1229.0,1163.0,637.0,1.79,1.0,3.45,0.95,356.0,0.0,44.0,0.0,0.0,0.0,44.0,1373929.9,126.0,173115170.0,197.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,77,235,1.0,0.98,0.12,0.0,0.35,0.0,0.0,0.0,0.0,0.12
BXK2091,Barry Xavier Knowles,ElectricalEngineer,Barry.Xavier.Knowles@dtaa.com,356.0,1747.0,2115.0,630.0,1.77,1.0,4.91,1.21,356.0,0.0,79.0,0.0,0.0,0.0,79.0,983809.6,1050.0,1033000060.0,1021.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,239,728,1.06,0.98,0.22,0.0,2.95,0.0,0.0,0.0,0.0,0.22
CAP2149,Cherokee Ainsley Paul,MechanicalEngineer,Cherokee.Ainsley.Paul@dtaa.com,356.0,1633.0,1817.0,356.0,1.0,1.0,4.59,1.11,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29572.1,1105.0,32677168.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,672,1.02,1.03,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0
CMM1068,Cailin Megan Michael,Mathematician,Cailin.Megan.Michael@dtaa.com,356.0,1859.0,2614.0,710.0,1.99,73.0,5.22,1.41,362.0,0.0,450.0,0.0,0.0,0.0,450.0,534221.06,1092.0,583369400.0,722.0,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,268,819,1.04,0.98,1.26,0.0,3.07,0.0,0.0,0.0,0.0,1.26
CCB3173,Chaney Colorado Byrd,SystemsEngineer,Chaney.Colorado.Byrd@dtaa.com,356.0,1586.0,1817.0,356.0,1.0,1.0,4.46,1.15,349.0,0.0,12.0,0.0,0.0,0.0,12.0,215494.0,1100.0,237043400.0,225.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,216,667,0.91,0.97,0.03,0.0,3.09,0.0,0.0,0.0,0.0,0.03
TWW0811,Teegan Willow Warren,HardwareEngineer,Teegan.Willow.Warren@dtaa.com,356.0,1788.0,2229.0,633.0,1.78,1.0,5.02,1.25,356.0,0.0,152.0,0.0,0.0,0.0,152.0,889253.5,1088.0,967507840.0,931.0,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,253,762,0.96,1.0,0.43,0.0,3.06,0.0,0.0,0.0,0.0,0.43
OLA2686,Otto Lester Avery,SoftwareDeveloper,Otto.Lester.Avery@dtaa.com,356.0,1671.0,1835.0,356.0,1.0,1.0,4.69,1.1,356.0,0.0,35.0,0.0,0.0,0.0,35.0,199227.27,1088.0,216759260.0,223.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,227,674,1.04,1.01,0.1,0.0,3.06,0.0,0.0,0.0,0.0,0.1
HAP3000,Hop Alfonso Palmer,ChiefEngineer,Hop.Alfonso.Palmer@dtaa.com,356.0,1802.0,2897.0,356.0,1.0,1.0,5.06,1.61,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29698.13,2185.0,64890416.0,0.0,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,401,1235,1.07,0.97,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0
OZH2737,Oleg Zachary Hardy,ElectricalEngineer,Oleg.Zachary.Hardy@dtaa.com,356.0,1689.0,1889.0,356.0,1.0,1.0,4.74,1.12,365.0,0.0,85.0,0.0,0.0,0.0,85.0,500675.53,1083.0,542231600.0,568.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,236,699,1.02,1.01,0.24,0.0,3.04,0.0,0.0,0.0,0.0,0.24
KCC2434,Kelsey Cleo Cortez,ITAdmin,Kelsey.Cleo.Cortez@dtaa.com,356.0,2678.0,5012.0,1450.0,4.07,941.0,7.52,1.87,2191.0,0.0,51.0,0.0,0.0,0.0,51.0,461600.38,1320.0,609312450.0,617.0,14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,416,1190,0.94,1.05,0.14,0.0,3.71,0.0,0.0,0.0,0.0,0.14
MMA1255,Mira Macey Ashley,WebDeveloper,Mira.Macey.Ashley@dtaa.com,356.0,1660.0,1832.0,356.0,1.0,1.0,4.66,1.1,356.0,0.0,33.0,0.0,0.0,0.0,33.0,296450.97,1087.0,322242200.0,296.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,228,688,1.03,0.99,0.09,0.0,3.05,0.0,0.0,0.0,0.0,0.09
JOB1328,Jolie Octavia Bowman,TestEngineer,Jolie.Octavia.Bowman@dtaa.com,356.0,1593.0,1799.0,356.0,1.0,1.0,4.47,1.13,356.0,0.0,26.0,0.0,0.0,0.0,26.0,407682.38,1061.0,432550980.0,468.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,217,656,1.01,0.99,0.07,0.0,2.98,0.0,0.0,0.0,0.0,0.07
AXW3243,Alea Xandra Walls,ElectricalEngineer,Alea.Xandra.Walls@dtaa.com,428.0,2698.0,4320.0,773.0,1.81,1.0,6.3,1.6,428.0,189.0,373.0,110.0,71.0,183.0,119.0,548398.5,1486.0,814920100.0,969.0,10.09,896.0,451.0,445.0,1.0,131.0,139.0,2.09,1.01,0.5361623,99,350,1099,1.21,0.96,0.87,0.26,3.47,0.17,0.43,1.05,1.04,0.28
GAB3758,Garrison Alan Brady,Technician,Garrison.Alan.Brady@dtaa.com,362.0,1596.0,1528.0,709.0,1.96,26.0,4.41,0.96,460.0,10.0,5.0,0.0,0.0,0.0,5.0,298827.62,354.0,105784980.0,106.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,127,383,1.01,0.99,0.01,0.0,0.98,0.0,0.0,0.0,0.0,0.01
JCM1803,Jonas Camden Mack,SoftwareDeveloper,Jonas.Camden.Mack@dtaa.com,356.0,1547.0,1830.0,356.0,1.0,1.0,4.35,1.18,356.0,0.0,42.0,0.0,0.0,0.0,42.0,794062.8,1076.0,854411600.0,837.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,224,682,1.05,0.99,0.12,0.0,3.02,0.0,0.0,0.0,0.0,0.12
QWL3474,Quail Wilma Long,ChiefEngineer,Quail.Wilma.Long@dtaa.com,365.0,2310.0,7403.0,747.0,2.05,76.0,6.33,3.2,448.0,12.0,2031.0,323.0,333.0,600.0,1098.0,643929.7,2182.0,1405054600.0,1534.0,20.28,739.0,371.0,368.0,1.0,152.0,0.0,2.02,1.01,0.47082126,139,624,1776,0.95,1.05,5.56,0.88,5.98,0.91,1.64,1.02,1.01,3.01
BON0968,Benjamin Omar Newman,Technician,Benjamin.Omar.Newman@dtaa.com,356.0,1280.0,1118.0,356.0,1.0,1.0,3.6,0.87,356.0,0.0,48.0,0.0,0.0,0.0,48.0,778952.5,358.0,278865000.0,323.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,106,318,1.05,1.0,0.13,0.0,1.01,0.0,0.0,0.0,0.0,0.13
TKS1549,Tad Kirk Sheppard,StockroomClerk,Tad.Kirk.Sheppard@dtaa.com,360.0,2049.0,4467.0,690.0,1.92,15.0,5.69,2.18,423.0,5.0,758.0,318.0,234.0,454.0,70.0,328827.75,128.0,42089950.0,46.0,12.41,1462.0,736.0,726.0,1.0,126.0,0.0,4.06,1.01,0.45126453,36,200,619,0.77,0.97,2.11,0.88,0.36,0.65,1.26,2.04,2.02,0.19
AUI2464,Astra Uma Ingram,SoftwareDeveloper,Astra.Uma.Ingram@dtaa.com,356.0,1602.0,1563.0,356.0,1.0,1.0,4.5,0.98,0.0,0.0,104.0,0.0,0.0,0.0,104.0,762127.06,1103.0,840626050.0,1043.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,227,688,1.07,0.99,0.29,0.0,3.1,0.0,0.0,0.0,0.0,0.29
PNH1444,Porter Nathaniel Harding,SystemsEngineer,Porter.Nathaniel.Harding@dtaa.com,427.0,3594.0,34126.0,427.0,1.0,1.0,8.42,9.5,198.0,126.0,10649.0,4830.0,3646.0,6092.0,911.0,188960.92,1467.0,277205660.0,248.0,79.92,6817.0,3416.0,3401.0,1.0,40.0,1024.0,15.96,1.0,0.25022894,305,1207,3759,1.08,0.96,24.94,11.31,3.44,8.54,14.27,8.0,7.96,2.13
WYC2416,Wilma Yvonne Cooper,SecurityGuard,Wilma.Yvonne.Cooper@dtaa.com,356.0,1797.0,2405.0,356.0,1.0,1.0,5.05,1.34,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29463.68,1693.0,49882010.0,0.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,327,993,1.05,0.99,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0
SGW0443,Samuel Giacomo Wagner,Engineer,Samuel.Giacomo.Wagner@dtaa.com,356.0,1697.0,2205.0,356.0,1.0,1.0,4.77,1.3,712.0,0.0,47.0,0.0,0.0,0.0,47.0,501309.6,1090.0,546427460.0,604.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,233,696,1.03,1.0,0.13,0.0,3.06,0.0,0.0,0.0,0.0,0.13
CKM0508,Chase Kato Myers,HardwareEngineer,Chase.Kato.Myers@dtaa.com,104.0,483.0,519.0,104.0,1.0,1.0,4.64,1.07,104.0,0.0,0.0,0.0,0.0,0.0,0.0,30887.66,311.0,9606061.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,253,687,1.12,1.1,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0
APB3823,Alea Piper Brown,Technician,Alea.Piper.Brown@dtaa.com,494.0,1792.0,1514.0,494.0,1.0,1.0,3.63,0.84,494.0,270.0,13.0,0.0,0.0,0.0,13.0,244194.72,513.0,125271890.0,135.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,155,439,1.1,1.06,0.03,0.0,1.04,0.0,0.0,0.0,0.0,0.03
GCD1189,Guy Chester Dodson,MechanicalEngineer,Guy.Chester.Dodson@dtaa.com,356.0,1722.0,2171.0,636.0,1.79,1.0,4.84,1.26,354.0,0.0,84.0,0.0,0.0,0.0,84.0,834290.4,1097.0,915216500.0,945.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,241,749,1.03,0.97,0.24,0.0,3.08,0.0,0.0,0.0,0.0,0.24
CWB1463,Chase Wang Bullock,SystemsEngineer,Chase.Wang.Bullock@dtaa.com,356.0,1646.0,1642.0,356.0,1.0,1.0,4.62,1.0,166.0,0.0,24.0,0.0,0.0,0.0,24.0,234532.27,1096.0,257047360.0,228.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,234,693,1.04,1.01,0.07,0.0,3.08,0.0,0.0,0.0,0.0,0.07
ANC1319,Alfreda Nomlanga Clayton,HardwareEngineer,Alfreda.Nomlanga.Clayton@dtaa.com,356.0,1792.0,2216.0,639.0,1.79,1.0,5.03,1.24,356.0,0.0,114.0,0.0,0.0,0.0,114.0,699886.5,1107.0,774774340.0,832.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,255,776,1.04,0.99,0.32,0.0,3.11,0.0,0.0,0.0,0.0,0.32
AEP1930,Asher Erich Powell,ComputerProgrammer,Asher.Erich.Powell@dtaa.com,356.0,1801.0,2157.0,638.0,1.79,1.0,5.06,1.2,356.0,0.0,48.0,0.0,0.0,0.0,48.0,722149.44,1115.0,805196600.0,874.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,244,740,1.02,0.99,0.13,0.0,3.13,0.0,0.0,0.0,0.0,0.13
IJM3356,India Jenette Mccall,Salesman,India.Jenette.Mccall@dtaa.com,356.0,2018.0,2903.0,634.0,1.78,1.0,5.67,1.44,356.0,0.0,74.0,0.0,0.0,0.0,74.0,760665.6,1839.0,1398864100.0,1730.0,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,356,1110,1.06,0.96,0.21,0.0,5.17,0.0,0.0,0.0,0.0,0.21
CJG3002,Constance Justine Galloway,ChiefEngineer,Constance.Justine.Galloway@dtaa.com,356.0,1919.0,3983.0,356.0,1.0,1.0,5.39,2.08,356.0,0.0,379.0,164.0,121.0,201.0,57.0,216442.69,2161.0,467732640.0,426.0,11.19,245.0,123.0,122.0,1.0,15.0,0.0,0.69,1.01,0.61054873,118,451,1345,1.12,1.01,1.06,0.46,6.07,0.34,0.56,0.35,0.34,0.16
DJP2420,Dorian Jesse Phillips,SecurityGuard,Dorian.Jesse.Phillips@dtaa.com,186.0,914.0,1272.0,186.0,1.0,1.0,4.91,1.39,186.0,0.0,42.0,0.0,0.0,0.0,42.0,317665.97,858.0,272557400.0,328.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,353,990,1.14,1.07,0.23,0.0,4.61,0.0,0.0,0.0,0.0,0.23
EAB2522,Erich Amir Briggs,SystemsEngineer,Erich.Amir.Briggs@dtaa.com,356.0,1587.0,1855.0,356.0,1.0,1.0,4.46,1.17,356.0,0.0,45.0,0.0,0.0,0.0,45.0,671447.8,1098.0,737249700.0,854.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,235,689,1.0,1.02,0.13,0.0,3.08,0.0,0.0,0.0,0.0,0.13
RGB1869,Reuben Gareth Bright,HardwareEngineer,Reuben.Gareth.Bright@dtaa.com,356.0,1620.0,1803.0,356.0,1.0,1.0,4.55,1.11,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29845.63,1091.0,32561580.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,679,1.02,1.02,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0
KND0529,Kimberly Naomi Dejesus,TechnicalWriter,Kimberly.Naomi.Dejesus@dtaa.com,356.0,1743.0,2162.0,637.0,1.79,1.0,4.9,1.24,356.0,0.0,37.0,0.0,0.0,0.0,37.0,899048.94,1132.0,1017723400.0,1052.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,251,748,1.01,1.01,0.1,0.0,3.18,0.0,0.0,0.0,0.0,0.1
